run_id,normalization,algorithm,alpha,machine_type,db_level,seed,n_sites,mean_site_auroc,std_site_auroc,min_site_auroc,max_site_auroc,mean_site_auprc,mean_site_pauc
p1_norm_central_fedavg_a100_fan_m6dB_s2,central,fedavg,100.0,fan,-6dB,2,10,0.6395589193667678,0.052341797809474434,0.5811348929815828,0.7107716580608147,0.7346002236026716,0.09171669019854621
p1_norm_central_fedavg_a100_fan_m6dB_s3,central,fedavg,100.0,fan,-6dB,3,10,0.5984139317673688,0.030623045781705816,0.5425382511641659,0.6521139252981176,0.7019142880093958,0.06454732610734298
p1_norm_central_fedavg_a100_fan_m6dB_s4,central,fedavg,100.0,fan,-6dB,4,10,0.6510215337853785,0.05379623449089097,0.5568965517241379,0.7116138763197587,0.7369679127234817,0.07650683745784073
p1_norm_central_fedavg_a100_slider_0dB_s0,central,fedavg,100.0,slider,0dB,0,10,0.9794385344445562,0.015841781368031452,0.9439853076216712,0.997100802854594,0.9841684131062826,0.8478101383324923
p1_norm_central_fedavg_a100_slider_0dB_s1,central,fedavg,100.0,slider,0dB,1,10,0.9861884384600155,0.010285674489120013,0.96796423915068,0.9972319347319348,0.9897433235992088,0.8817579520838377
p1_norm_central_fedavg_a100_slider_0dB_s2,central,fedavg,100.0,slider,0dB,2,10,0.9932391722480572,0.007244630118649142,0.980962453728186,1.0,0.9943304719182082,0.9340108317815053
p1_norm_central_fedavg_a100_slider_0dB_s3,central,fedavg,100.0,slider,0dB,3,10,0.9940255701787919,0.005254309167967936,0.9838827838827838,1.0,0.9950121666737438,0.9415656187228363
p1_norm_central_fedavg_a100_slider_0dB_s4,central,fedavg,100.0,slider,0dB,4,10,0.9819779350418232,0.012162425974175885,0.9529677195418258,0.9991071428571427,0.9858684083298301,0.8473310302355156
p1_norm_central_fedavg_a100_slider_6dB_s0,central,fedavg,100.0,slider,6dB,0,10,0.9962441978152643,0.006086617040487453,0.9796449341903888,1.0,0.997335962572859,0.9673239991297372
p1_norm_central_fedavg_a100_slider_6dB_s1,central,fedavg,100.0,slider,6dB,1,10,0.9948993584670468,0.00341278005664983,0.9877702942219072,0.9995884773662552,0.9960394054078083,0.9495607594311919
p1_norm_central_fedavg_a100_slider_6dB_s2,central,fedavg,100.0,slider,6dB,2,10,0.9986732656229795,0.002103449555700556,0.9937682570593964,1.0,0.9988394829929478,0.9867326562297952
p1_norm_central_fedavg_a100_slider_6dB_s3,central,fedavg,100.0,slider,6dB,3,10,0.999978813559322,6.6997408054385e-05,0.9997881355932204,1.0,0.9999844714506173,0.9997881355932204
p1_norm_central_fedavg_a100_slider_6dB_s4,central,fedavg,100.0,slider,6dB,4,10,0.9919134518511802,0.007610986458856128,0.9796706989247312,1.0,0.9937276792578242,0.9269112566723837
p1_norm_central_fedavg_a100_slider_m6dB_s0,central,fedavg,100.0,slider,-6dB,0,10,0.9259587626598588,0.03264048583085888,0.8500153045607591,0.9585958595859586,0.9399255648192444,0.6015971260016435
p1_norm_central_fedavg_a100_slider_m6dB_s1,central,fedavg,100.0,slider,-6dB,1,10,0.9442541104435123,0.021624426420837388,0.913860333215172,0.975877192982456,0.9523231181614576,0.6318224673810118
p1_norm_central_fedavg_a100_slider_m6dB_s2,central,fedavg,100.0,slider,-6dB,2,10,0.9576457993476974,0.02614491223401238,0.889469608981804,0.9816425120772948,0.9621434935203036,0.6832911139521581
p1_norm_central_fedavg_a100_slider_m6dB_s3,central,fedavg,100.0,slider,-6dB,3,10,0.9375800659434447,0.018587785104314657,0.9137581168831168,0.9768453768453768,0.9435121364913839,0.5891196976955193
p1_norm_central_fedavg_a100_slider_m6dB_s4,central,fedavg,100.0,slider,-6dB,4,10,0.9298324557283006,0.03581957718603955,0.8410274210343631,0.9605978260869564,0.9367887419766859,0.5921196102529767
p1_norm_central_fedavg_a100_valve_0dB_s0,central,fedavg,100.0,valve,0dB,0,10,0.5588865512423642,0.04196828797223961,0.4869964303926568,0.6251282051282051,0.4575392502637152,0.08725415240168527
p1_norm_central_fedavg_a100_valve_0dB_s1,central,fedavg,100.0,valve,0dB,1,10,0.5719594858745087,0.030020730677316698,0.5099882491186839,0.6286919831223629,0.44863792883649856,0.06376508830748263
p1_norm_central_fedavg_a100_valve_0dB_s2,central,fedavg,100.0,valve,0dB,2,10,0.6232600694794566,0.04659284427294359,0.5465709427545815,0.6901408450704225,0.49362113207574454,0.08747207768692308
p1_norm_central_fedavg_a100_valve_0dB_s3,central,fedavg,100.0,valve,0dB,3,10,0.5943436009712684,0.027528529625463944,0.5590640617900954,0.6484353741496599,0.4583442747169639,0.06350222129806746
p1_norm_central_fedavg_a100_valve_0dB_s4,central,fedavg,100.0,valve,0dB,4,10,0.5546243683681171,0.03004553134754629,0.5059360730593607,0.6082010582010582,0.44507851703172935,0.07543378834225692
p1_norm_central_fedavg_a100_valve_6dB_s0,central,fedavg,100.0,valve,6dB,0,10,0.6611666477164678,0.04124124709172371,0.5829307568438004,0.7239583333333334,0.5268134862690363,0.11004051872064077
p1_norm_central_fedavg_a100_valve_6dB_s1,central,fedavg,100.0,valve,6dB,1,10,0.6882199974139562,0.05196082213492909,0.6283783783783784,0.803030303030303,0.5676719383511342,0.14543090246545595
p1_norm_central_fedavg_a100_valve_6dB_s2,central,fedavg,100.0,valve,6dB,2,10,0.6892097732410559,0.041830124103888595,0.6183683683683684,0.7469910371318822,0.5572632129652106,0.12802385908187994
p1_norm_central_fedavg_a100_valve_6dB_s3,central,fedavg,100.0,valve,6dB,3,10,0.6977753893357128,0.04393235090848459,0.6419914837864396,0.7521693121693122,0.5645195842549482,0.1223142241389807
p1_norm_central_fedavg_a100_valve_6dB_s4,central,fedavg,100.0,valve,6dB,4,10,0.662720957889474,0.0424077087318658,0.6101207590569293,0.7339380196523053,0.5311344680310202,0.10927146256726146
p1_norm_central_fedavg_a100_valve_m6dB_s0,central,fedavg,100.0,valve,-6dB,0,10,0.5020268448564539,0.04605120805094573,0.4452495974235104,0.5755263157894737,0.39795177573826584,0.04684316461146342
p1_norm_central_fedavg_a100_valve_m6dB_s1,central,fedavg,100.0,valve,-6dB,1,10,0.5039046979265767,0.04832084955409301,0.455406911928651,0.6024691358024692,0.39985258894724945,0.04845499871522606
p1_norm_central_fedavg_a100_valve_m6dB_s2,central,fedavg,100.0,valve,-6dB,2,10,0.5018852988349206,0.05426351360580841,0.4384126984126984,0.6209702660406886,0.4033312843480171,0.05629293977423748
p1_norm_central_fedavg_a100_valve_m6dB_s3,central,fedavg,100.0,valve,-6dB,3,10,0.5085012244593342,0.050961713191250056,0.4489734299516908,0.587027027027027,0.3987862757757567,0.04778035090496484
p1_norm_central_fedavg_a100_valve_m6dB_s4,central,fedavg,100.0,valve,-6dB,4,10,0.47974561329579857,0.05907008143718257,0.4039573820395738,0.5593348450491308,0.397160857235742,0.053987042963790324
p1_norm_central_personalized_a0p05_fan_0dB_s0,central,personalized,0.05,fan,0dB,0,9,0.6550053013465226,0.3306850469071404,0.0705213903743315,0.9282051282051282,0.8425328405048912,0.36205912023766856
p1_norm_central_personalized_a0p05_fan_0dB_s1,central,personalized,0.05,fan,0dB,1,10,0.8275162447421259,0.18138483831950258,0.5118483412322274,1.0,0.8648159147328227,0.5562643110145529
p1_norm_central_personalized_a0p05_fan_0dB_s2,central,personalized,0.05,fan,0dB,2,10,0.7247213655051581,0.25496700330043537,0.1388888888888889,1.0,0.8006808365900859,0.34211898227687987
p1_norm_central_personalized_a0p05_fan_0dB_s3,central,personalized,0.05,fan,0dB,3,9,0.7539792060505062,0.2334950435204978,0.2550776583034647,1.0,0.8514422115999667,0.46599308350835955
p1_norm_central_personalized_a0p05_fan_0dB_s4,central,personalized,0.05,fan,0dB,4,10,0.6335826554197379,0.2970778638655525,0.0049019607843137,0.9055555555555556,0.8701295190989173,0.3206575872846898
p1_norm_central_personalized_a0p05_fan_6dB_s0,central,personalized,0.05,fan,6dB,0,9,0.7374886000835164,0.33048541806032494,0.0655080213903743,0.995989472364958,0.8792642971388012,0.5832354549593033
p1_norm_central_personalized_a0p05_fan_6dB_s1,central,personalized,0.05,fan,6dB,1,10,0.9089707841173593,0.19203823470023737,0.3731888964116452,1.0,0.9276768088759051,0.7458280425391842
p1_norm_central_personalized_a0p05_fan_6dB_s2,central,personalized,0.05,fan,6dB,2,10,0.936731694016486,0.09094665409641606,0.75,1.0,0.949408389140675,0.7606532422878233
p1_norm_central_personalized_a0p05_fan_6dB_s3,central,personalized,0.05,fan,6dB,3,9,0.8751548242549245,0.21861127979001335,0.3112305854241338,1.0,0.9290263542465185,0.693429169611332
p1_norm_central_personalized_a0p05_fan_6dB_s4,central,personalized,0.05,fan,6dB,4,10,0.8611669223379028,0.2232375740891629,0.2696078431372549,1.0,0.9614740464872185,0.7141515980887304
p1_norm_central_personalized_a0p05_fan_m6dB_s0,central,personalized,0.05,fan,-6dB,0,9,0.536880080087661,0.2518381825194322,0.0126582278481012,0.7769230769230769,0.7763058928982365,0.0757169381012208
p1_norm_central_personalized_a0p05_fan_m6dB_s1,central,personalized,0.05,fan,-6dB,1,10,0.5889245621834248,0.30022944538191215,0.0542635658914728,1.0,0.7979657533890414,0.28732572455958627
p1_norm_central_personalized_a0p05_fan_m6dB_s2,central,personalized,0.05,fan,-6dB,2,10,0.44512210443871725,0.23374503518627548,0.0149253731343283,0.6653968253968254,0.7113331194345173,0.056490222798547984
p1_norm_central_personalized_a0p05_fan_m6dB_s3,central,personalized,0.05,fan,-6dB,3,9,0.6561118021949262,0.13219020039005533,0.4604599222433617,0.9090909090909092,0.7937920721437395,0.308547899963653
p1_norm_central_personalized_a0p05_fan_m6dB_s4,central,personalized,0.05,fan,-6dB,4,10,0.6161791560439823,0.20405930929332824,0.25,0.9166666666666666,0.7721745356381065,0.3138314674850778
p1_norm_central_personalized_a0p05_slider_0dB_s0,central,personalized,0.05,slider,0dB,0,6,0.8409575001143628,0.23292975245653685,0.4216806296014216,1.0,0.8937115283088458,0.7529953148604775
p1_norm_central_personalized_a0p05_slider_0dB_s1,central,personalized,0.05,slider,0dB,1,10,0.9220658921999867,0.1131379593473978,0.7189542483660131,1.0,0.9214067638045516,0.7903707532650074
p1_norm_central_personalized_a0p05_slider_0dB_s2,central,personalized,0.05,slider,0dB,2,6,0.8879525998267006,0.10266019323604493,0.736,0.9957603411619896,0.8767317937142617,0.6238051857083918
p1_norm_central_personalized_a0p05_slider_0dB_s3,central,personalized,0.05,slider,0dB,3,9,0.8317952760889668,0.2623671507026007,0.2894736842105263,1.0,0.893634621777075,0.675825631576624
p1_norm_central_personalized_a0p05_slider_0dB_s4,central,personalized,0.05,slider,0dB,4,6,0.902939832471195,0.11888166931708322,0.6673101673101673,0.9848991434097816,0.9156326185421028,0.6876435923778775
p1_norm_central_personalized_a0p05_slider_6dB_s0,central,personalized,0.05,slider,6dB,0,6,0.8142242436180513,0.21806206110313406,0.512058898197512,1.0,0.9047792235828737,0.6853105391133839
p1_norm_central_personalized_a0p05_slider_6dB_s1,central,personalized,0.05,slider,6dB,1,10,0.9164142121821726,0.12853257243725327,0.5882352941176471,1.0,0.9364410889583183,0.7651447048187945
p1_norm_central_personalized_a0p05_slider_6dB_s2,central,personalized,0.05,slider,6dB,2,6,0.9281949605224825,0.10883353803548963,0.751207729468599,1.0,0.8997367928833874,0.7752217469317494
p1_norm_central_personalized_a0p05_slider_6dB_s3,central,personalized,0.05,slider,6dB,3,9,0.9146316703938601,0.14803643288364418,0.6174566174566175,1.0,0.9416958462400219,0.7726168880786974
p1_norm_central_personalized_a0p05_slider_6dB_s4,central,personalized,0.05,slider,6dB,4,6,0.9363126808300685,0.09602827348231632,0.752895752895753,0.995288753799392,0.9499745145482509,0.7714956697369731
p1_norm_central_personalized_a0p05_slider_m6dB_s0,central,personalized,0.05,slider,-6dB,0,6,0.7832395356749334,0.23260953708177537,0.4011170347804011,1.0,0.8778095346277123,0.6336765689087098
p1_norm_central_personalized_a0p05_slider_m6dB_s1,central,personalized,0.05,slider,-6dB,1,10,0.7531774540104489,0.2936214052589065,0.0588235294117647,1.0,0.8462936073558472,0.4848879679161221
p1_norm_central_personalized_a0p05_slider_m6dB_s2,central,personalized,0.05,slider,-6dB,2,6,0.7994335170878477,0.18094585119822157,0.514,0.9782297870224168,0.8062389925281056,0.5349155453166027
p1_norm_central_personalized_a0p05_slider_m6dB_s3,central,personalized,0.05,slider,-6dB,3,9,0.7755219693385091,0.2986964401689856,0.1973684210526315,1.0,0.8659619856069397,0.5629378159006545
p1_norm_central_personalized_a0p05_slider_m6dB_s4,central,personalized,0.05,slider,-6dB,4,6,0.8477155248308025,0.1337586412309342,0.6113256113256114,0.9653633600442112,0.8842843772336768,0.5118729144675647
p1_norm_central_personalized_a0p05_valve_0dB_s0,central,personalized,0.05,valve,0dB,0,9,0.5021749399838539,0.21617378212344623,0.0222222222222222,0.7628571428571429,0.6392339215610199,0.15663667184179825
p1_norm_central_personalized_a0p05_valve_0dB_s1,central,personalized,0.05,valve,0dB,1,9,0.563580372413434,0.11032169617712462,0.2942528735632184,0.6644844517184942,0.7340978698739904,0.24578599458772604
p1_norm_central_personalized_a0p05_valve_0dB_s2,central,personalized,0.05,valve,0dB,2,10,0.6017145703579525,0.20738071657065493,0.0862068965517241,0.8161457462811299,0.6602995116501817,0.21366011376190647
p1_norm_central_personalized_a0p05_valve_0dB_s3,central,personalized,0.05,valve,0dB,3,8,0.45849258884464855,0.1695971638350361,0.2368421052631578,0.6620433913650702,0.6534339490048955,0.12723920846659018
p1_norm_central_personalized_a0p05_valve_0dB_s4,central,personalized,0.05,valve,0dB,4,9,0.5146003225824245,0.24317691407209496,0.02,0.7526903148664806,0.6642678390757302,0.24524919661698055
p1_norm_central_personalized_a0p05_valve_6dB_s0,central,personalized,0.05,valve,6dB,0,9,0.6043938010131537,0.22520289211980038,0.2,0.885934065934066,0.71850789721051,0.27793349824947144
p1_norm_central_personalized_a0p05_valve_6dB_s1,central,personalized,0.05,valve,6dB,1,9,0.6996884784651449,0.21625433803783783,0.2161290322580645,0.9930555555555556,0.7811411181391191,0.38275938642580193
p1_norm_central_personalized_a0p05_valve_6dB_s2,central,personalized,0.05,valve,6dB,2,10,0.6341790371039008,0.29076446169607006,0.0344827586206896,1.0,0.7169645483945633,0.29419761902498714
p1_norm_central_personalized_a0p05_valve_6dB_s3,central,personalized,0.05,valve,6dB,3,8,0.587430907205249,0.23407308169123048,0.12,0.7631578947368421,0.6849351868675206,0.26546733692582214
p1_norm_central_personalized_a0p05_valve_6dB_s4,central,personalized,0.05,valve,6dB,4,9,0.6091350049734782,0.25703546053085574,0.1290322580645161,0.8469509764846552,0.7156630596808237,0.33846399974578195
p1_norm_central_personalized_a0p05_valve_m6dB_s0,central,personalized,0.05,valve,-6dB,0,9,0.4147321144179583,0.21026540173982972,0.02,0.6167032967032967,0.5961593820368061,0.0993978298676394
p1_norm_central_personalized_a0p05_valve_m6dB_s1,central,personalized,0.05,valve,-6dB,1,9,0.6079155886160204,0.11704129809684968,0.4938046647230321,0.8888888888888888,0.7127828827828887,0.2747973180267778
p1_norm_central_personalized_a0p05_valve_m6dB_s2,central,personalized,0.05,valve,-6dB,2,10,0.47906929860138125,0.21531056371718987,0.0,0.8125,0.5827983732197801,0.15854006743550114
p1_norm_central_personalized_a0p05_valve_m6dB_s3,central,personalized,0.05,valve,-6dB,3,8,0.3400244436704618,0.26102520217386493,0.015267175572519,0.6083333333333333,0.6223690807414541,0.034676274722383396
p1_norm_central_personalized_a0p05_valve_m6dB_s4,central,personalized,0.05,valve,-6dB,4,9,0.4121484696536271,0.22479426423403404,0.0,0.6376560332871013,0.6309771059469258,0.15463064635480306
p1_norm_central_personalized_a0p5_fan_0dB_s0,central,personalized,0.5,fan,0dB,0,10,0.7434973990387143,0.18400472698163747,0.2880111636937265,0.9068334578043316,0.8231675099440061,0.26907855387567536
p1_norm_central_personalized_a0p5_fan_0dB_s1,central,personalized,0.5,fan,0dB,1,10,0.7888679394652782,0.07393499240598692,0.6108419139915203,0.8462337662337662,0.845324934482764,0.3054171387180874
p1_norm_central_personalized_a0p5_fan_0dB_s2,central,personalized,0.5,fan,0dB,2,10,0.7646748346174207,0.11614815463867548,0.4677722888732063,0.8825633208255159,0.8548785838394624,0.2812495184207827
p1_norm_central_personalized_a0p5_fan_0dB_s3,central,personalized,0.5,fan,0dB,3,10,0.7524712711936915,0.09871412339397498,0.5847142857142857,0.9174342105263158,0.8367864741873096,0.21117307625894782
p1_norm_central_personalized_a0p5_fan_0dB_s4,central,personalized,0.5,fan,0dB,4,10,0.7805450308357612,0.14101794079588317,0.4278655119714722,0.9259135098893732,0.8505777177974286,0.29667044848922347
p1_norm_central_personalized_a0p5_fan_6dB_s0,central,personalized,0.5,fan,6dB,0,10,0.8483351761361092,0.1730042657543651,0.4557699308336367,0.97697286532238,0.9063320280736026,0.5660604437436169
p1_norm_central_personalized_a0p5_fan_6dB_s1,central,personalized,0.5,fan,6dB,1,10,0.9302854007598012,0.049576358144198765,0.8272898200376041,0.9964574898785424,0.9460812536648753,0.5781111341166227
p1_norm_central_personalized_a0p5_fan_6dB_s2,central,personalized,0.5,fan,6dB,2,10,0.9087262660879165,0.11281081881105919,0.6113267466478476,0.98366124893071,0.9501131338019327,0.6173890994797772
p1_norm_central_personalized_a0p5_fan_6dB_s3,central,personalized,0.5,fan,6dB,3,10,0.9278118803990987,0.04938803104931402,0.8180199430199431,0.9745015337423312,0.9548381918376021,0.5422556275291649
p1_norm_central_personalized_a0p5_fan_6dB_s4,central,personalized,0.5,fan,6dB,4,10,0.8903756370788253,0.12677207122190656,0.5869587366276108,0.990525069088038,0.9305937003867578,0.6079702917257638
p1_norm_central_personalized_a0p5_fan_m6dB_s0,central,personalized,0.5,fan,-6dB,0,10,0.5836320335030774,0.10355535020777952,0.3696760101929378,0.7078559738134206,0.7109326414217794,0.08639755185022417
p1_norm_central_personalized_a0p5_fan_m6dB_s1,central,personalized,0.5,fan,-6dB,1,10,0.628158465696729,0.09766219259895123,0.3949121744397335,0.7240215924426451,0.7327483196064402,0.09513661135636153
p1_norm_central_personalized_a0p5_fan_m6dB_s2,central,personalized,0.5,fan,-6dB,2,10,0.5620699175746602,0.10123546534185639,0.371030345800988,0.66652895407285,0.7282845924332171,0.0557865630192413
p1_norm_central_personalized_a0p5_fan_m6dB_s3,central,personalized,0.5,fan,-6dB,3,10,0.5546181238853651,0.11496151022080321,0.4011158594491927,0.7069980379332897,0.7022731051347868,0.06845641758839
p1_norm_central_personalized_a0p5_fan_m6dB_s4,central,personalized,0.5,fan,-6dB,4,10,0.5608204497820461,0.08132878827448663,0.3978604177279674,0.6408862659833308,0.722645999256778,0.07444877082132242
p1_norm_central_personalized_a0p5_slider_0dB_s0,central,personalized,0.5,slider,0dB,0,10,0.9650403013284661,0.028320694400451766,0.8888551472821136,0.9873336540003208,0.9793015106176167,0.818661235246309
p1_norm_central_personalized_a0p5_slider_0dB_s1,central,personalized,0.5,slider,0dB,1,10,0.981709130011135,0.012229289854290318,0.9565721649484537,0.999134948096886,0.9852841179546031,0.8674251069367116
p1_norm_central_personalized_a0p5_slider_0dB_s2,central,personalized,0.5,slider,0dB,2,10,0.9902828669466437,0.01441960251377994,0.9519884877027734,0.9995004995004996,0.9917782693539211,0.9225005153814635
p1_norm_central_personalized_a0p5_slider_0dB_s3,central,personalized,0.5,slider,0dB,3,10,0.9920132138218065,0.009893169779066723,0.9685522151898734,1.0,0.9927127183890901,0.9333588704569775
p1_norm_central_personalized_a0p5_slider_0dB_s4,central,personalized,0.5,slider,0dB,4,10,0.9785503664067168,0.012830824855088184,0.9502314814814816,0.9912341407151096,0.9854569235134714,0.8188529474768085
p1_norm_central_personalized_a0p5_slider_6dB_s0,central,personalized,0.5,slider,6dB,0,10,0.9880121870223796,0.010407615917926981,0.9672031582143942,0.9962962962962963,0.9922869391989856,0.9165303275821645
p1_norm_central_personalized_a0p5_slider_6dB_s1,central,personalized,0.5,slider,6dB,1,10,0.9903594257514803,0.01340213379799263,0.9541237113402062,1.0,0.9925812239974826,0.9233021484394829
p1_norm_central_personalized_a0p5_slider_6dB_s2,central,personalized,0.5,slider,6dB,2,10,0.9976983885511961,0.003217501980376251,0.9908424908424908,1.0,0.9977367933335467,0.9769838855119615
p1_norm_central_personalized_a0p5_slider_6dB_s3,central,personalized,0.5,slider,6dB,3,10,0.9961289722188708,0.006556334815609441,0.9792325949367088,1.0,0.9960495942838181,0.9633466842140248
p1_norm_central_personalized_a0p5_slider_6dB_s4,central,personalized,0.5,slider,6dB,4,10,0.9941915596090155,0.00411376822364395,0.98559670781893,0.9993127147766324,0.9953139846787143,0.9419904183871989
p1_norm_central_personalized_a0p5_slider_m6dB_s0,central,personalized,0.5,slider,-6dB,0,10,0.9178339251951076,0.03518004375461769,0.8694199817795324,0.9635607728050868,0.9494306249885917,0.6475676273156096
p1_norm_central_personalized_a0p5_slider_m6dB_s1,central,personalized,0.5,slider,-6dB,1,10,0.9436569912961662,0.030742205437656656,0.8762886597938144,0.980421686746988,0.9541949770075819,0.6333696909502013
p1_norm_central_personalized_a0p5_slider_m6dB_s2,central,personalized,0.5,slider,-6dB,2,10,0.9505539149639872,0.04121838128809648,0.8444531658817374,0.9821132075471698,0.9562790042308636,0.6747751687978086
p1_norm_central_personalized_a0p5_slider_m6dB_s3,central,personalized,0.5,slider,-6dB,3,10,0.9415762929120687,0.04498588879504798,0.8455300632911392,0.9911816578483243,0.9475537090367838,0.6660539364754144
p1_norm_central_personalized_a0p5_slider_m6dB_s4,central,personalized,0.5,slider,-6dB,4,10,0.9424728689467046,0.022148793842665968,0.8969072164948454,0.977047289504037,0.958628551183331,0.6445202897817826
p1_norm_central_personalized_a0p5_valve_0dB_s0,central,personalized,0.5,valve,0dB,0,10,0.5803686486186861,0.04099525637395485,0.4945454545454545,0.6480643539467069,0.5049580359931768,0.07284952589586395
p1_norm_central_personalized_a0p5_valve_0dB_s1,central,personalized,0.5,valve,0dB,1,10,0.6066410483130322,0.04746761832702806,0.5227272727272727,0.673843334860284,0.5837345312974876,0.07475347877902859
p1_norm_central_personalized_a0p5_valve_0dB_s2,central,personalized,0.5,valve,0dB,2,10,0.6046620884390681,0.047650728259585814,0.5077568134171908,0.664554957237884,0.5068669049124956,0.06764379126321271
p1_norm_central_personalized_a0p5_valve_0dB_s3,central,personalized,0.5,valve,0dB,3,10,0.6081637390960228,0.057455878960707404,0.5402504472271914,0.6836342113051198,0.5557191559267368,0.09476025917739501
p1_norm_central_personalized_a0p5_valve_0dB_s4,central,personalized,0.5,valve,0dB,4,10,0.577021540331551,0.04390567583656999,0.4647683397683397,0.6157965194109772,0.5070726488006541,0.07477848144063565
p1_norm_central_personalized_a0p5_valve_6dB_s0,central,personalized,0.5,valve,6dB,0,10,0.6539178856414509,0.06802336665109321,0.5187878787878788,0.7454545454545455,0.5503394498105064,0.09010898126611312
p1_norm_central_personalized_a0p5_valve_6dB_s1,central,personalized,0.5,valve,6dB,1,10,0.6796165777158721,0.07803014997838209,0.4973544973544973,0.7708333333333334,0.6514128851523012,0.15002713609534263
p1_norm_central_personalized_a0p5_valve_6dB_s2,central,personalized,0.5,valve,6dB,2,10,0.6992764120906758,0.05169111811850259,0.6401288541187299,0.7594108019639935,0.6042878313317068,0.14235783702142032
p1_norm_central_personalized_a0p5_valve_6dB_s3,central,personalized,0.5,valve,6dB,3,10,0.7172594915122993,0.03821510706419087,0.6614965986394558,0.7767722473604827,0.634299631467136,0.13393540541057117
p1_norm_central_personalized_a0p5_valve_6dB_s4,central,personalized,0.5,valve,6dB,4,10,0.7111014818661926,0.06004694092930795,0.6298262548262549,0.825139146567718,0.6507935855770517,0.20710789647396663
p1_norm_central_personalized_a0p5_valve_m6dB_s0,central,personalized,0.5,valve,-6dB,0,10,0.5123413668389938,0.04023566267152772,0.4640522875816993,0.6038961038961039,0.45928678666034317,0.05265011855719019
p1_norm_central_personalized_a0p5_valve_m6dB_s1,central,personalized,0.5,valve,-6dB,1,10,0.4872628995990061,0.06453860458162723,0.3914141414141414,0.576271186440678,0.5043935243778735,0.045942297630526416
p1_norm_central_personalized_a0p5_valve_m6dB_s2,central,personalized,0.5,valve,-6dB,2,10,0.5183110583472009,0.05144207095218938,0.445468509984639,0.5882599580712788,0.45271737585897176,0.03801666834169296
p1_norm_central_personalized_a0p5_valve_m6dB_s3,central,personalized,0.5,valve,-6dB,3,10,0.5052945320349347,0.11357149778263363,0.2754919499105545,0.6671408250355618,0.48951727823645275,0.08202682490012475
p1_norm_central_personalized_a0p5_valve_m6dB_s4,central,personalized,0.5,valve,-6dB,4,10,0.49870290834124675,0.04990190321212979,0.4023848491933598,0.563953488372093,0.44919497493497607,0.05259332163376509
p1_norm_central_personalized_a100_fan_0dB_s0,central,personalized,100.0,fan,0dB,0,10,0.8485436557329044,0.035714746508019514,0.7970521541950113,0.9031931923498188,0.8896772402590513,0.32877145356512916
p1_norm_central_personalized_a100_fan_0dB_s1,central,personalized,100.0,fan,0dB,1,10,0.8500456992077992,0.024307291453471044,0.816243390829505,0.8852664576802508,0.8790439727805056,0.2558245671109308
p1_norm_central_personalized_a100_fan_0dB_s2,central,personalized,100.0,fan,0dB,2,10,0.8386973530956766,0.03371727175684269,0.7951807228915663,0.8880495671363097,0.8852683343328434,0.3098600650257469
p1_norm_central_personalized_a100_fan_0dB_s3,central,personalized,100.0,fan,0dB,3,10,0.8231738991260802,0.031566401199950585,0.7777479412817758,0.8717927631578948,0.8541038214162541,0.20866256258244748
p1_norm_central_personalized_a100_fan_0dB_s4,central,personalized,100.0,fan,0dB,4,10,0.8427436061022592,0.046377751143609314,0.7627041742286751,0.916722972972973,0.8815064746743866,0.30552274987097666
p1_norm_central_personalized_a100_fan_6dB_s0,central,personalized,100.0,fan,6dB,0,10,0.9623137584595549,0.017149434570314988,0.9368318756073858,0.9838737056526904,0.9714457519935424,0.6842607861205486
p1_norm_central_personalized_a100_fan_6dB_s1,central,personalized,100.0,fan,6dB,1,10,0.9601788258000139,0.01453284448620988,0.9409709845298352,0.9799253034547152,0.9712748440100889,0.6644134716085641
p1_norm_central_personalized_a100_fan_6dB_s2,central,personalized,100.0,fan,6dB,2,10,0.9629541778228597,0.014028329245328207,0.9445012414195998,0.9863636363636364,0.9715590273613642,0.6721609227512928
p1_norm_central_personalized_a100_fan_6dB_s3,central,personalized,100.0,fan,6dB,3,10,0.9619889999581843,0.01662632633170038,0.926399613899614,0.984724549127821,0.9711626707232073,0.6616359279076968
p1_norm_central_personalized_a100_fan_6dB_s4,central,personalized,100.0,fan,6dB,4,10,0.964834637229824,0.015504518303600629,0.9413871951219512,0.9854285714285714,0.9708914340898713,0.685909723207292
p1_norm_central_personalized_a100_fan_m6dB_s0,central,personalized,100.0,fan,-6dB,0,10,0.6471889628096926,0.03770401499367722,0.5755348223541608,0.7106,0.7387831138941363,0.0964272188836222
p1_norm_central_personalized_a100_fan_m6dB_s1,central,personalized,100.0,fan,-6dB,1,10,0.6462846641706267,0.026344933518503102,0.5987460815047022,0.6891680973934758,0.7388248085330422,0.09192801773160875
p1_norm_central_personalized_a100_fan_m6dB_s2,central,personalized,100.0,fan,-6dB,2,10,0.6431047628242319,0.05190897069770523,0.5876887340301974,0.7066838783706254,0.7367244295281095,0.09387292106587534
p1_norm_central_personalized_a100_fan_m6dB_s3,central,personalized,100.0,fan,-6dB,3,10,0.6048439179202394,0.03484707188162375,0.5415034370611279,0.6519168227062185,0.7048639704219891,0.06534824893905332
p1_norm_central_personalized_a100_fan_m6dB_s4,central,personalized,100.0,fan,-6dB,4,10,0.6477424132582872,0.05217428609927688,0.548366606170599,0.7092760180995475,0.734552190615976,0.07536836674899691
