experiment,config_file,name,algorithm,algorithm_label,alpha,machine_type,db_level,seed,fedprox_mu,model_family,bottleneck,auroc,host,worker,gpu,log_file,log_line
E4,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s3.json,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s3,fedprox,FedProx,0.05,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.5288905595322275,master,norm_g7,7,master/logs/p1_norm_g7.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s4.json,p1_backbone_lite_fedprox_a0p05_valve_-6dB_s4,fedprox,FedProx,0.05,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.3964053074397249,master,norm_g6,6,master/logs/p1_norm_g6.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_6dB_s0.json,p1_backbone_lite_fedprox_a0p05_valve_6dB_s0,fedprox,FedProx,0.05,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.5607454907226053,master,norm_g4,4,master/logs/p1_norm_g4.log,24
E4,p1_backbone_lite_fedprox_a0p05_valve_6dB_s1.json,p1_backbone_lite_fedprox_a0p05_valve_6dB_s1,fedprox,FedProx,0.05,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.5577863774840818,master,norm_g3,3,master/logs/p1_norm_g3.log,26
E4,p1_backbone_lite_fedprox_a0p05_valve_6dB_s2.json,p1_backbone_lite_fedprox_a0p05_valve_6dB_s2,fedprox,FedProx,0.05,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.44234071874981923,master,norm_g5,5,master/logs/p1_norm_g5.log,26
E4,p1_backbone_lite_fedprox_a0p05_valve_6dB_s3.json,p1_backbone_lite_fedprox_a0p05_valve_6dB_s3,fedprox,FedProx,0.05,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.5543432222072406,master,norm_g1,1,master/logs/p1_norm_g1.log,26
E4,p1_backbone_lite_fedprox_a0p05_valve_6dB_s4.json,p1_backbone_lite_fedprox_a0p05_valve_6dB_s4,fedprox,FedProx,0.05,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.49581631841450907,master,norm_g0,0,master/logs/p1_norm_g0.log,26
E4,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s0.json,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s0,fedprox,FedProx,100.0,slider,-6dB,0,0.0,LiteConvAutoencoder,256,0.7822516693711237,master,norm_g2,2,master/logs/p1_norm_g2.log,26
E4,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s1.json,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s1,fedprox,FedProx,100.0,slider,-6dB,1,0.0,LiteConvAutoencoder,256,0.7976343502036598,master,norm_g7,7,master/logs/p1_norm_g7.log,26
E4,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s2.json,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s2,fedprox,FedProx,100.0,slider,-6dB,2,0.0,LiteConvAutoencoder,256,0.7958846322765228,master,norm_g6,6,master/logs/p1_norm_g6.log,26
E4,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s3.json,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s3,fedprox,FedProx,100.0,slider,-6dB,3,0.0,LiteConvAutoencoder,256,0.7392235432259913,master,norm_g4,4,master/logs/p1_norm_g4.log,26
E4,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s4.json,p1_backbone_lite_fedprox_a100p0_slider_-6dB_s4,fedprox,FedProx,100.0,slider,-6dB,4,0.0,LiteConvAutoencoder,256,0.7585687390853844,master,norm_g3,3,master/logs/p1_norm_g3.log,28
E4,p1_backbone_lite_fedprox_a100p0_slider_6dB_s0.json,p1_backbone_lite_fedprox_a100p0_slider_6dB_s0,fedprox,FedProx,100.0,slider,6dB,0,0.0,LiteConvAutoencoder,256,0.885665412824238,master,norm_g5,5,master/logs/p1_norm_g5.log,28
E4,p1_backbone_lite_fedprox_a100p0_slider_6dB_s1.json,p1_backbone_lite_fedprox_a100p0_slider_6dB_s1,fedprox,FedProx,100.0,slider,6dB,1,0.0,LiteConvAutoencoder,256,0.8935184409286668,master,norm_g0,0,master/logs/p1_norm_g0.log,28
E4,p1_backbone_lite_fedprox_a100p0_slider_6dB_s2.json,p1_backbone_lite_fedprox_a100p0_slider_6dB_s2,fedprox,FedProx,100.0,slider,6dB,2,0.0,LiteConvAutoencoder,256,0.8964325006032897,master,norm_g1,1,master/logs/p1_norm_g1.log,28
E4,p1_backbone_lite_fedprox_a100p0_slider_6dB_s3.json,p1_backbone_lite_fedprox_a100p0_slider_6dB_s3,fedprox,FedProx,100.0,slider,6dB,3,0.0,LiteConvAutoencoder,256,0.8744367322251717,master,norm_g7,7,master/logs/p1_norm_g7.log,28
E4,p1_backbone_lite_fedprox_a100p0_slider_6dB_s4.json,p1_backbone_lite_fedprox_a100p0_slider_6dB_s4,fedprox,FedProx,100.0,slider,6dB,4,0.0,LiteConvAutoencoder,256,0.8783630432509215,master,norm_g6,6,master/logs/p1_norm_g6.log,28
E4,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s0.json,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s0,fedprox,FedProx,100.0,valve,-6dB,0,0.0,LiteConvAutoencoder,256,0.45006357873696057,master,norm_g2,2,master/logs/p1_norm_g2.log,28
E4,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s1.json,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s1,fedprox,FedProx,100.0,valve,-6dB,1,0.0,LiteConvAutoencoder,256,0.4640268805869775,master,norm_g4,4,master/logs/p1_norm_g4.log,28
E4,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s2.json,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s2,fedprox,FedProx,100.0,valve,-6dB,2,0.0,LiteConvAutoencoder,256,0.45934058951501366,master,norm_g3,3,master/logs/p1_norm_g3.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s3.json,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s3,fedprox,FedProx,100.0,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.45184377320055963,master,norm_g5,5,master/logs/p1_norm_g5.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s4.json,p1_backbone_lite_fedprox_a100p0_valve_-6dB_s4,fedprox,FedProx,100.0,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.457361934928627,master,norm_g0,0,master/logs/p1_norm_g0.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_6dB_s0.json,p1_backbone_lite_fedprox_a100p0_valve_6dB_s0,fedprox,FedProx,100.0,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.47391105445993703,master,norm_g6,6,master/logs/p1_norm_g6.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_6dB_s1.json,p1_backbone_lite_fedprox_a100p0_valve_6dB_s1,fedprox,FedProx,100.0,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.42591458926605635,master,norm_g1,1,master/logs/p1_norm_g1.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_6dB_s2.json,p1_backbone_lite_fedprox_a100p0_valve_6dB_s2,fedprox,FedProx,100.0,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.43526974472494884,master,norm_g7,7,master/logs/p1_norm_g7.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_6dB_s3.json,p1_backbone_lite_fedprox_a100p0_valve_6dB_s3,fedprox,FedProx,100.0,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.4944678572468608,master,norm_g4,4,master/logs/p1_norm_g4.log,30
E4,p1_backbone_lite_fedprox_a100p0_valve_6dB_s4.json,p1_backbone_lite_fedprox_a100p0_valve_6dB_s4,fedprox,FedProx,100.0,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.4977309594636264,master,norm_g2,2,master/logs/p1_norm_g2.log,30
E4,p1_backbone_lite_personalized_a0p05_slider_-6dB_s0.json,p1_backbone_lite_personalized_a0p05_slider_-6dB_s0,personalized,Personalized FL,0.05,slider,-6dB,0,0.0,LiteConvAutoencoder,256,0.7528135393072658,master,norm_g3,3,master/logs/p1_norm_g3.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_-6dB_s1.json,p1_backbone_lite_personalized_a0p05_slider_-6dB_s1,personalized,Personalized FL,0.05,slider,-6dB,1,0.0,LiteConvAutoencoder,256,0.7384332644310546,master,norm_g5,5,master/logs/p1_norm_g5.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_-6dB_s2.json,p1_backbone_lite_personalized_a0p05_slider_-6dB_s2,personalized,Personalized FL,0.05,slider,-6dB,2,0.0,LiteConvAutoencoder,256,0.7488322757414334,master,norm_g0,0,master/logs/p1_norm_g0.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_-6dB_s3.json,p1_backbone_lite_personalized_a0p05_slider_-6dB_s3,personalized,Personalized FL,0.05,slider,-6dB,3,0.0,LiteConvAutoencoder,256,0.7397185513679588,master,norm_g6,6,master/logs/p1_norm_g6.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_-6dB_s4.json,p1_backbone_lite_personalized_a0p05_slider_-6dB_s4,personalized,Personalized FL,0.05,slider,-6dB,4,0.0,LiteConvAutoencoder,256,0.7340354696811398,master,norm_g7,7,master/logs/p1_norm_g7.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_6dB_s0.json,p1_backbone_lite_personalized_a0p05_slider_6dB_s0,personalized,Personalized FL,0.05,slider,6dB,0,0.0,LiteConvAutoencoder,256,0.7973127618528814,master,norm_g1,1,master/logs/p1_norm_g1.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_6dB_s1.json,p1_backbone_lite_personalized_a0p05_slider_6dB_s1,personalized,Personalized FL,0.05,slider,6dB,1,0.0,LiteConvAutoencoder,256,0.8452731041175413,master,norm_g4,4,master/logs/p1_norm_g4.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_6dB_s2.json,p1_backbone_lite_personalized_a0p05_slider_6dB_s2,personalized,Personalized FL,0.05,slider,6dB,2,0.0,LiteConvAutoencoder,256,0.8231820523747952,master,norm_g2,2,master/logs/p1_norm_g2.log,32
E4,p1_backbone_lite_personalized_a0p05_slider_6dB_s3.json,p1_backbone_lite_personalized_a0p05_slider_6dB_s3,personalized,Personalized FL,0.05,slider,6dB,3,0.0,LiteConvAutoencoder,256,0.8622457641919751,master,norm_g3,3,master/logs/p1_norm_g3.log,34
E4,p1_backbone_lite_personalized_a0p05_slider_6dB_s4.json,p1_backbone_lite_personalized_a0p05_slider_6dB_s4,personalized,Personalized FL,0.05,slider,6dB,4,0.0,LiteConvAutoencoder,256,0.8599381489747607,master,norm_g5,5,master/logs/p1_norm_g5.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_-6dB_s0.json,p1_backbone_lite_personalized_a0p05_valve_-6dB_s0,personalized,Personalized FL,0.05,valve,-6dB,0,0.0,LiteConvAutoencoder,256,0.45567567513288043,master,norm_g6,6,master/logs/p1_norm_g6.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_-6dB_s1.json,p1_backbone_lite_personalized_a0p05_valve_-6dB_s1,personalized,Personalized FL,0.05,valve,-6dB,1,0.0,LiteConvAutoencoder,256,0.626279880634884,master,norm_g0,0,master/logs/p1_norm_g0.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_-6dB_s2.json,p1_backbone_lite_personalized_a0p05_valve_-6dB_s2,personalized,Personalized FL,0.05,valve,-6dB,2,0.0,LiteConvAutoencoder,256,0.41565650209806915,master,norm_g7,7,master/logs/p1_norm_g7.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_-6dB_s3.json,p1_backbone_lite_personalized_a0p05_valve_-6dB_s3,personalized,Personalized FL,0.05,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.5065526327288467,master,norm_g4,4,master/logs/p1_norm_g4.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_-6dB_s4.json,p1_backbone_lite_personalized_a0p05_valve_-6dB_s4,personalized,Personalized FL,0.05,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.40937558717655775,master,norm_g2,2,master/logs/p1_norm_g2.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_6dB_s0.json,p1_backbone_lite_personalized_a0p05_valve_6dB_s0,personalized,Personalized FL,0.05,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.6217893590684972,master,norm_g1,1,master/logs/p1_norm_g1.log,34
E4,p1_backbone_lite_personalized_a0p05_valve_6dB_s1.json,p1_backbone_lite_personalized_a0p05_valve_6dB_s1,personalized,Personalized FL,0.05,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.6643031597369421,master,norm_g3,3,master/logs/p1_norm_g3.log,36
E4,p1_backbone_lite_personalized_a0p05_valve_6dB_s2.json,p1_backbone_lite_personalized_a0p05_valve_6dB_s2,personalized,Personalized FL,0.05,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.5750754390982008,master,norm_g5,5,master/logs/p1_norm_g5.log,36
E4,p1_backbone_lite_personalized_a0p05_valve_6dB_s3.json,p1_backbone_lite_personalized_a0p05_valve_6dB_s3,personalized,Personalized FL,0.05,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.5832617963734175,master,norm_g6,6,master/logs/p1_norm_g6.log,36
E4,p1_backbone_lite_personalized_a0p05_valve_6dB_s4.json,p1_backbone_lite_personalized_a0p05_valve_6dB_s4,personalized,Personalized FL,0.05,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.6117714984536231,master,norm_g0,0,master/logs/p1_norm_g0.log,36
E4,p1_backbone_lite_personalized_a100p0_slider_-6dB_s0.json,p1_backbone_lite_personalized_a100p0_slider_-6dB_s0,personalized,Personalized FL,100.0,slider,-6dB,0,0.0,LiteConvAutoencoder,256,0.8240073582794472,master,norm_g7,7,master/logs/p1_norm_g7.log,36
E4,p1_backbone_lite_personalized_a100p0_slider_-6dB_s1.json,p1_backbone_lite_personalized_a100p0_slider_-6dB_s1,personalized,Personalized FL,100.0,slider,-6dB,1,0.0,LiteConvAutoencoder,256,0.8143010658180094,master,norm_g4,4,master/logs/p1_norm_g4.log,36
E4,p1_backbone_lite_personalized_a100p0_slider_-6dB_s2.json,p1_backbone_lite_personalized_a100p0_slider_-6dB_s2,personalized,Personalized FL,100.0,slider,-6dB,2,0.0,LiteConvAutoencoder,256,0.8015302527873542,master,norm_g2,2,master/logs/p1_norm_g2.log,36
E4,p1_backbone_lite_personalized_a100p0_slider_-6dB_s3.json,p1_backbone_lite_personalized_a100p0_slider_-6dB_s3,personalized,Personalized FL,100.0,slider,-6dB,3,0.0,LiteConvAutoencoder,256,0.7549316203073363,master,norm_g1,1,master/logs/p1_norm_g1.log,36
E4,p1_backbone_lite_personalized_a100p0_slider_-6dB_s4.json,p1_backbone_lite_personalized_a100p0_slider_-6dB_s4,personalized,Personalized FL,100.0,slider,-6dB,4,0.0,LiteConvAutoencoder,256,0.8019547444172657,master,norm_g3,3,master/logs/p1_norm_g3.log,38
E4,p1_backbone_lite_personalized_a100p0_slider_6dB_s0.json,p1_backbone_lite_personalized_a100p0_slider_6dB_s0,personalized,Personalized FL,100.0,slider,6dB,0,0.0,LiteConvAutoencoder,256,0.9216998950814308,master,norm_g5,5,master/logs/p1_norm_g5.log,38
E4,p1_backbone_lite_personalized_a100p0_slider_6dB_s1.json,p1_backbone_lite_personalized_a100p0_slider_6dB_s1,personalized,Personalized FL,100.0,slider,6dB,1,0.0,LiteConvAutoencoder,256,0.9022282217432498,master,norm_g6,6,master/logs/p1_norm_g6.log,38
E4,p1_backbone_lite_personalized_a100p0_slider_6dB_s2.json,p1_backbone_lite_personalized_a100p0_slider_6dB_s2,personalized,Personalized FL,100.0,slider,6dB,2,0.0,LiteConvAutoencoder,256,0.9003626750692515,master,norm_g7,7,master/logs/p1_norm_g7.log,38
E4,p1_backbone_lite_personalized_a100p0_slider_6dB_s3.json,p1_backbone_lite_personalized_a100p0_slider_6dB_s3,personalized,Personalized FL,100.0,slider,6dB,3,0.0,LiteConvAutoencoder,256,0.8645005677680382,master,norm_g0,0,master/logs/p1_norm_g0.log,38
E4,p1_backbone_lite_personalized_a100p0_slider_6dB_s4.json,p1_backbone_lite_personalized_a100p0_slider_6dB_s4,personalized,Personalized FL,100.0,slider,6dB,4,0.0,LiteConvAutoencoder,256,0.8978566539901637,master,norm_g4,4,master/logs/p1_norm_g4.log,38
E4,p1_backbone_lite_personalized_a100p0_valve_-6dB_s0.json,p1_backbone_lite_personalized_a100p0_valve_-6dB_s0,personalized,Personalized FL,100.0,valve,-6dB,0,0.0,LiteConvAutoencoder,256,0.4570052134114359,master,norm_g1,1,master/logs/p1_norm_g1.log,38
E4,p1_backbone_lite_personalized_a100p0_valve_-6dB_s1.json,p1_backbone_lite_personalized_a100p0_valve_-6dB_s1,personalized,Personalized FL,100.0,valve,-6dB,1,0.0,LiteConvAutoencoder,256,0.4662649672486932,master,norm_g2,2,master/logs/p1_norm_g2.log,38
E4,p1_backbone_lite_personalized_a100p0_valve_-6dB_s2.json,p1_backbone_lite_personalized_a100p0_valve_-6dB_s2,personalized,Personalized FL,100.0,valve,-6dB,2,0.0,LiteConvAutoencoder,256,0.45680522828951897,master,norm_g3,3,master/logs/p1_norm_g3.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_-6dB_s3.json,p1_backbone_lite_personalized_a100p0_valve_-6dB_s3,personalized,Personalized FL,100.0,valve,-6dB,3,0.0,LiteConvAutoencoder,256,0.45040128000619317,master,norm_g5,5,master/logs/p1_norm_g5.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_-6dB_s4.json,p1_backbone_lite_personalized_a100p0_valve_-6dB_s4,personalized,Personalized FL,100.0,valve,-6dB,4,0.0,LiteConvAutoencoder,256,0.4537338151012267,master,norm_g6,6,master/logs/p1_norm_g6.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_6dB_s0.json,p1_backbone_lite_personalized_a100p0_valve_6dB_s0,personalized,Personalized FL,100.0,valve,6dB,0,0.0,LiteConvAutoencoder,256,0.5588571890970722,master,norm_g7,7,master/logs/p1_norm_g7.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_6dB_s1.json,p1_backbone_lite_personalized_a100p0_valve_6dB_s1,personalized,Personalized FL,100.0,valve,6dB,1,0.0,LiteConvAutoencoder,256,0.583058455265033,master,norm_g0,0,master/logs/p1_norm_g0.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_6dB_s2.json,p1_backbone_lite_personalized_a100p0_valve_6dB_s2,personalized,Personalized FL,100.0,valve,6dB,2,0.0,LiteConvAutoencoder,256,0.48752482858195717,master,norm_g1,1,master/logs/p1_norm_g1.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_6dB_s3.json,p1_backbone_lite_personalized_a100p0_valve_6dB_s3,personalized,Personalized FL,100.0,valve,6dB,3,0.0,LiteConvAutoencoder,256,0.45424931705810423,master,norm_g4,4,master/logs/p1_norm_g4.log,40
E4,p1_backbone_lite_personalized_a100p0_valve_6dB_s4.json,p1_backbone_lite_personalized_a100p0_valve_6dB_s4,personalized,Personalized FL,100.0,valve,6dB,4,0.0,LiteConvAutoencoder,256,0.5647348413342532,master,norm_g2,2,master/logs/p1_norm_g2.log,40
