algorithm,alpha,machine_type,db_level,seed,comparison,mode,central_auroc,mode_auroc,delta_auroc
clustered_fl,100.0,slider,0dB,2,federated_train_minus_central,federated_train,0.901012485054671,0.9008268964732714,-0.00018558858139960943
clustered_fl,100.0,slider,0dB,2,local_site_minus_central,local_site,0.901012485054671,0.9009078088351329,-0.00010467621953813566
clustered_fl,100.0,slider,0dB,3,federated_train_minus_central,federated_train,0.8907301349500962,0.8900051187155359,-0.0007250162345603384
clustered_fl,100.0,slider,0dB,3,local_site_minus_central,local_site,0.8907301349500962,0.8944437146235845,0.0037135796734882875
clustered_fl,100.0,slider,0dB,4,federated_train_minus_central,federated_train,0.8943486610841335,0.8946941067617488,0.000345445677615297
clustered_fl,100.0,slider,0dB,4,local_site_minus_central,local_site,0.8943486610841335,0.8955042289425623,0.001155567858428852
clustered_fl,100.0,slider,6dB,0,federated_train_minus_central,federated_train,0.9396648258401585,0.9414661900266248,0.0018013641864662588
clustered_fl,100.0,slider,6dB,0,local_site_minus_central,local_site,0.9396648258401585,0.9419676184234682,0.0023027925833096763
clustered_fl,100.0,slider,6dB,1,federated_train_minus_central,federated_train,0.9244602884626332,0.9246457308052426,0.00018544234260942094
clustered_fl,100.0,slider,6dB,1,local_site_minus_central,local_site,0.9244602884626332,0.9265812613912559,0.0021209729286226775
clustered_fl,100.0,slider,6dB,2,federated_train_minus_central,federated_train,0.9461640659022053,0.9455117443427058,-0.000652321559499458
clustered_fl,100.0,slider,6dB,2,local_site_minus_central,local_site,0.9461640659022053,0.9456002302290365,-0.0005638356731687555
clustered_fl,100.0,slider,6dB,3,federated_train_minus_central,federated_train,0.9429275523217229,0.9441499797961844,0.0012224274744615515
clustered_fl,100.0,slider,6dB,3,local_site_minus_central,local_site,0.9429275523217229,0.9425090319575318,-0.0004185203641910995
clustered_fl,100.0,slider,6dB,4,federated_train_minus_central,federated_train,0.9349873368896198,0.9356529451657446,0.0006656082761248294
clustered_fl,100.0,slider,6dB,4,local_site_minus_central,local_site,0.9349873368896198,0.9351934863719533,0.0002061494823335508
clustered_fl,100.0,valve,-6dB,0,federated_train_minus_central,federated_train,0.4773004567159373,0.4770040466389789,-0.0002964100769584088
clustered_fl,100.0,valve,-6dB,0,local_site_minus_central,local_site,0.4773004567159373,0.47880086584490816,0.0015004091289708699
clustered_fl,100.0,valve,-6dB,1,federated_train_minus_central,federated_train,0.48851706499690106,0.49053302132076226,0.002015956323861201
clustered_fl,100.0,valve,-6dB,1,local_site_minus_central,local_site,0.48851706499690106,0.48904264170340384,0.0005255767065027728
clustered_fl,100.0,valve,-6dB,2,federated_train_minus_central,federated_train,0.49348529729415286,0.49318968771844734,-0.00029560957570551327
clustered_fl,100.0,valve,-6dB,2,local_site_minus_central,local_site,0.49348529729415286,0.4931647491221124,-0.00032054817204046904
clustered_fl,100.0,valve,-6dB,3,federated_train_minus_central,federated_train,0.49238915054165433,0.4927169526857232,0.0003278021440688561
clustered_fl,100.0,valve,-6dB,3,local_site_minus_central,local_site,0.49238915054165433,0.4898945127441209,-0.00249463779753345
clustered_fl,100.0,valve,-6dB,4,federated_train_minus_central,federated_train,0.48260758030202994,0.48368775496712935,0.0010801746650994093
clustered_fl,100.0,valve,-6dB,4,local_site_minus_central,local_site,0.48260758030202994,0.4822777916048465,-0.00032978869718341963
clustered_fl,100.0,valve,0dB,0,federated_train_minus_central,federated_train,0.5465268276657143,0.5453080616693112,-0.0012187659964030262
clustered_fl,100.0,valve,0dB,0,local_site_minus_central,local_site,0.5465268276657143,0.5473986125507061,0.0008717848849918441
clustered_fl,100.0,valve,0dB,1,federated_train_minus_central,federated_train,0.5472749440510525,0.5505879945820531,0.0033130505310006164
clustered_fl,100.0,valve,0dB,1,local_site_minus_central,local_site,0.5472749440510525,0.5473590462622759,8.410221122345796e-05
clustered_fl,100.0,valve,0dB,2,federated_train_minus_central,federated_train,0.5835317160521901,0.5847624693637218,0.0012307533115316627
clustered_fl,100.0,valve,0dB,2,local_site_minus_central,local_site,0.5835317160521901,0.5872493255734795,0.003717609521289411
clustered_fl,100.0,valve,0dB,3,federated_train_minus_central,federated_train,0.5665735543956096,0.5670127272792416,0.0004391728836319331
clustered_fl,100.0,valve,0dB,3,local_site_minus_central,local_site,0.5665735543956096,0.5682335390597701,0.0016599846641605076
clustered_fl,100.0,valve,0dB,4,federated_train_minus_central,federated_train,0.534441172124098,0.5372505745011705,0.0028094023770725007
clustered_fl,100.0,valve,0dB,4,local_site_minus_central,local_site,0.534441172124098,0.5353855143808773,0.0009443422567793069
clustered_fl,100.0,valve,6dB,0,federated_train_minus_central,federated_train,0.6143838262934807,0.6149570097734358,0.0005731834799551638
clustered_fl,100.0,valve,6dB,0,local_site_minus_central,local_site,0.6143838262934807,0.6150330392448458,0.0006492129513651079
clustered_fl,100.0,valve,6dB,1,federated_train_minus_central,federated_train,0.6417825824174029,0.6432903695152229,0.001507787097819957
clustered_fl,100.0,valve,6dB,1,local_site_minus_central,local_site,0.6417825824174029,0.650910372627563,0.00912779021016008
clustered_fl,100.0,valve,6dB,2,federated_train_minus_central,federated_train,0.6458938895021296,0.6479331781944503,0.0020392886923207287
clustered_fl,100.0,valve,6dB,2,local_site_minus_central,local_site,0.6458938895021296,0.6477705125588262,0.001876623056696669
clustered_fl,100.0,valve,6dB,3,federated_train_minus_central,federated_train,0.6496765554706863,0.6479547020064962,-0.0017218534641900707
clustered_fl,100.0,valve,6dB,3,local_site_minus_central,local_site,0.6496765554706863,0.6465174176219326,-0.003159137848753657
clustered_fl,100.0,valve,6dB,4,federated_train_minus_central,federated_train,0.6337354268269758,0.6292233971181949,-0.004512029708780951
clustered_fl,100.0,valve,6dB,4,local_site_minus_central,local_site,0.6337354268269758,0.6271481229429534,-0.0065873038840224
fedavg,0.05,fan,-6dB,0,federated_train_minus_central,federated_train,0.566502287266117,0.5632053643130461,-0.0032969229530708244
fedavg,0.05,fan,-6dB,0,local_site_minus_central,local_site,0.566502287266117,0.6748444208015081,0.10834213353539113
fedavg,0.05,fan,-6dB,1,federated_train_minus_central,federated_train,0.7094583889692662,0.7133718595193976,0.00391347055013147
fedavg,0.05,fan,-6dB,1,local_site_minus_central,local_site,0.7094583889692662,0.7637638163814482,0.05430542741218203
fedavg,0.05,fan,-6dB,2,federated_train_minus_central,federated_train,0.6113546721169469,0.613731061433363,0.002376389316416039
fedavg,0.05,fan,-6dB,2,local_site_minus_central,local_site,0.6113546721169469,0.718221568581137,0.10686689646419001
fedavg,0.05,fan,-6dB,3,federated_train_minus_central,federated_train,0.6882402376012037,0.6826538238791106,-0.00558641372209312
fedavg,0.05,fan,-6dB,3,local_site_minus_central,local_site,0.6882402376012037,0.7731553489076445,0.0849151113064408
fedavg,0.05,fan,-6dB,4,federated_train_minus_central,federated_train,0.6168169507955737,0.6258581396849279,0.009041188889354124
fedavg,0.05,fan,-6dB,4,local_site_minus_central,local_site,0.6168169507955737,0.6640886036344499,0.04727165283887613
fedavg,0.05,fan,0dB,0,federated_train_minus_central,federated_train,0.721734985595855,0.7276840948536639,0.005949109257808893
fedavg,0.05,fan,0dB,0,local_site_minus_central,local_site,0.721734985595855,0.8048680508771973,0.08313306528134223
fedavg,0.05,fan,0dB,1,federated_train_minus_central,federated_train,0.7932296124211636,0.7912267928635099,-0.00200281955765369
fedavg,0.05,fan,0dB,1,local_site_minus_central,local_site,0.7932296124211636,0.8283139337479881,0.035084321326824486
fedavg,0.05,fan,0dB,2,federated_train_minus_central,federated_train,0.8603795661314562,0.8555889033166831,-0.004790662814773028
fedavg,0.05,fan,0dB,2,local_site_minus_central,local_site,0.8603795661314562,0.8598876431149357,-0.0004919230165204569
fedavg,0.05,fan,0dB,3,federated_train_minus_central,federated_train,0.780435134068932,0.7893610891271554,0.008925955058223467
fedavg,0.05,fan,0dB,3,local_site_minus_central,local_site,0.780435134068932,0.7893558456985619,0.00892071162962993
fedavg,0.05,fan,0dB,4,federated_train_minus_central,federated_train,0.8071971815938246,0.8008584913996575,-0.006338690194167107
fedavg,0.05,fan,0dB,4,local_site_minus_central,local_site,0.8071971815938246,0.8486718588970374,0.04147467730321286
fedavg,0.05,fan,6dB,0,federated_train_minus_central,federated_train,0.867341574164011,0.8631878980602908,-0.004153676103720194
fedavg,0.05,fan,6dB,0,local_site_minus_central,local_site,0.867341574164011,0.9601611424892038,0.09281956832519278
fedavg,0.05,fan,6dB,1,federated_train_minus_central,federated_train,0.9544682526299404,0.95914855922979,0.004680306599849637
fedavg,0.05,fan,6dB,1,local_site_minus_central,local_site,0.9544682526299404,0.9583717796164078,0.0039035269864674538
fedavg,0.05,fan,6dB,2,federated_train_minus_central,federated_train,0.9481813867262684,0.9500404450439938,0.0018590583177253706
fedavg,0.05,fan,6dB,2,local_site_minus_central,local_site,0.9481813867262684,0.9645005221895502,0.016319135463281786
fedavg,0.05,fan,6dB,3,federated_train_minus_central,federated_train,0.9611401956709877,0.9572031505463726,-0.003937045124615124
fedavg,0.05,fan,6dB,3,local_site_minus_central,local_site,0.9611401956709877,0.9247447405855104,-0.03639545508547737
fedavg,0.05,fan,6dB,4,federated_train_minus_central,federated_train,0.9076933224736823,0.9069181261391421,-0.0007751963345401514
fedavg,0.05,fan,6dB,4,local_site_minus_central,local_site,0.9076933224736823,0.9160288610909111,0.0083355386172288
fedavg,0.05,slider,-6dB,0,federated_train_minus_central,federated_train,0.7415889965226938,0.7501564147660521,0.008567418243358271
fedavg,0.05,slider,-6dB,0,local_site_minus_central,local_site,0.7415889965226938,0.8513357711763616,0.10974677465366778
fedavg,0.05,slider,-6dB,1,federated_train_minus_central,federated_train,0.7311190863700363,0.7377423984520053,0.0066233120819689795
fedavg,0.05,slider,-6dB,1,local_site_minus_central,local_site,0.7311190863700363,0.7544910056649443,0.023371919294908006
fedavg,0.05,slider,-6dB,2,federated_train_minus_central,federated_train,0.7562340549163014,0.7556682396698369,-0.000565815246464485
fedavg,0.05,slider,-6dB,2,local_site_minus_central,local_site,0.7562340549163014,0.7718924803124785,0.015658425396177122
fedavg,0.05,slider,-6dB,3,federated_train_minus_central,federated_train,0.7511827267755082,0.7551244430027457,0.003941716227237491
fedavg,0.05,slider,-6dB,3,local_site_minus_central,local_site,0.7511827267755082,0.7067222940189829,-0.04446043275652534
fedavg,0.05,slider,-6dB,4,federated_train_minus_central,federated_train,0.759353233807961,0.7602730030922169,0.0009197692842558558
fedavg,0.05,slider,-6dB,4,local_site_minus_central,local_site,0.759353233807961,0.7951834934548815,0.03583025964692044
fedavg,0.05,slider,0dB,0,federated_train_minus_central,federated_train,0.7890606016910997,0.7933932658671279,0.004332664176028178
fedavg,0.05,slider,0dB,0,local_site_minus_central,local_site,0.7890606016910997,0.8806424821334335,0.09158188044233384
fedavg,0.05,slider,0dB,1,federated_train_minus_central,federated_train,0.8652743604692541,0.8649514302583711,-0.0003229302108830323
fedavg,0.05,slider,0dB,1,local_site_minus_central,local_site,0.8652743604692541,0.8938339599890275,0.028559599519773382
fedavg,0.05,slider,0dB,2,federated_train_minus_central,federated_train,0.8351099740357871,0.8363964431697836,0.0012864691339964374
fedavg,0.05,slider,0dB,2,local_site_minus_central,local_site,0.8351099740357871,0.8638309273463441,0.028720953310557018
fedavg,0.05,slider,0dB,3,federated_train_minus_central,federated_train,0.8274542084558029,0.8246566152501607,-0.0027975932056422126
fedavg,0.05,slider,0dB,3,local_site_minus_central,local_site,0.8274542084558029,0.8580390114197727,0.030584802963969815
fedavg,0.05,slider,0dB,4,federated_train_minus_central,federated_train,0.8496082646860876,0.850888360137541,0.0012800954514533558
fedavg,0.05,slider,0dB,4,local_site_minus_central,local_site,0.8496082646860876,0.87756652834709,0.027958263661002403
fedavg,0.05,slider,6dB,0,federated_train_minus_central,federated_train,0.7756866529278863,0.7530241347009129,-0.022662518226973405
fedavg,0.05,slider,6dB,0,local_site_minus_central,local_site,0.7756866529278863,0.9670464062276781,0.19135975329979182
fedavg,0.05,slider,6dB,1,federated_train_minus_central,federated_train,0.8777386132047468,0.8600641386928455,-0.017674474511901295
fedavg,0.05,slider,6dB,1,local_site_minus_central,local_site,0.8777386132047468,0.9219730258818523,0.044234412677105484
fedavg,0.05,slider,6dB,2,federated_train_minus_central,federated_train,0.8393059646230668,0.8352700852555612,-0.0040358793675056015
fedavg,0.05,slider,6dB,2,local_site_minus_central,local_site,0.8393059646230668,0.8716051395791055,0.03229917495603862
fedavg,0.05,slider,6dB,3,federated_train_minus_central,federated_train,0.8704117869363027,0.8725554228741944,0.002143635937891686
fedavg,0.05,slider,6dB,3,local_site_minus_central,local_site,0.8704117869363027,0.9306036077374884,0.06019182080118568
fedavg,0.05,slider,6dB,4,federated_train_minus_central,federated_train,0.8817464200532283,0.8778493689726171,-0.0038970510806112246
fedavg,0.05,slider,6dB,4,local_site_minus_central,local_site,0.8817464200532283,0.9203486890853566,0.03860226903212827
fedavg,0.05,valve,-6dB,0,federated_train_minus_central,federated_train,0.47665593952778423,0.48764144493639655,0.010985505408612317
fedavg,0.05,valve,-6dB,0,local_site_minus_central,local_site,0.47665593952778423,0.47129402463581915,-0.0053619148919650805
fedavg,0.05,valve,-6dB,1,federated_train_minus_central,federated_train,0.6301366686826273,0.6342091496516932,0.0040724809690658725
fedavg,0.05,valve,-6dB,1,local_site_minus_central,local_site,0.6301366686826273,0.6286765665776852,-0.0014601021049420737
fedavg,0.05,valve,-6dB,2,federated_train_minus_central,federated_train,0.47857030958887725,0.47515532913547354,-0.0034149804534037154
fedavg,0.05,valve,-6dB,2,local_site_minus_central,local_site,0.47857030958887725,0.47814329110812004,-0.00042701848075721305
fedavg,0.05,valve,-6dB,3,federated_train_minus_central,federated_train,0.46211737483838305,0.4588407312576722,-0.0032766435807108363
fedavg,0.05,valve,-6dB,3,local_site_minus_central,local_site,0.46211737483838305,0.45093523728300244,-0.011182137555380611
fedavg,0.05,valve,-6dB,4,federated_train_minus_central,federated_train,0.43685125934266344,0.43610211835481044,-0.0007491409878530031
fedavg,0.05,valve,-6dB,4,local_site_minus_central,local_site,0.43685125934266344,0.4259523245491786,-0.01089893479348486
fedavg,0.05,valve,0dB,0,federated_train_minus_central,federated_train,0.5662411161757006,0.566941503136627,0.0007003869609263358
fedavg,0.05,valve,0dB,0,local_site_minus_central,local_site,0.5662411161757006,0.5879946182914491,0.021753502115748446
fedavg,0.05,valve,0dB,1,federated_train_minus_central,federated_train,0.570258002608707,0.5743490072214401,0.004091004612733151
fedavg,0.05,valve,0dB,1,local_site_minus_central,local_site,0.570258002608707,0.5827257985236671,0.012467795914960167
fedavg,0.05,valve,0dB,2,federated_train_minus_central,federated_train,0.5985115159449703,0.5995164715313884,0.0010049555864181103
fedavg,0.05,valve,0dB,2,local_site_minus_central,local_site,0.5985115159449703,0.6058245241120985,0.00731300816712821
fedavg,0.05,valve,0dB,3,federated_train_minus_central,federated_train,0.4539017919254986,0.45384939628358556,-5.239564191306112e-05
fedavg,0.05,valve,0dB,3,local_site_minus_central,local_site,0.4539017919254986,0.5086953787502613,0.05479358682476265
fedavg,0.05,valve,0dB,4,federated_train_minus_central,federated_train,0.5633312133412484,0.5567175032743407,-0.0066137100669076965
fedavg,0.05,valve,0dB,4,local_site_minus_central,local_site,0.5633312133412484,0.5693739637453054,0.006042750404056996
fedavg,0.05,valve,6dB,0,federated_train_minus_central,federated_train,0.6530965824849597,0.6453339714747252,-0.007762611010234566
fedavg,0.05,valve,6dB,0,local_site_minus_central,local_site,0.6530965824849597,0.7258629331957668,0.07276635071080706
fedavg,0.05,valve,6dB,1,federated_train_minus_central,federated_train,0.6779579550110799,0.6759388872955691,-0.0020190677155108583
fedavg,0.05,valve,6dB,1,local_site_minus_central,local_site,0.6779579550110799,0.6835212754874596,0.005563320476379641
fedavg,0.05,valve,6dB,2,federated_train_minus_central,federated_train,0.6088443593498405,0.6205384942303018,0.011694134880461338
fedavg,0.05,valve,6dB,2,local_site_minus_central,local_site,0.6088443593498405,0.6466302875369144,0.037785928187073936
fedavg,0.05,valve,6dB,3,federated_train_minus_central,federated_train,0.6458207082279377,0.6733444785557082,0.027523770327770536
fedavg,0.05,valve,6dB,3,local_site_minus_central,local_site,0.6458207082279377,0.6626136639947726,0.016792955766834927
fedavg,0.05,valve,6dB,4,federated_train_minus_central,federated_train,0.691203692042225,0.6908973462345087,-0.0003063458077162684
fedavg,0.05,valve,6dB,4,local_site_minus_central,local_site,0.691203692042225,0.6571602825333133,-0.034043409508911715
fedavg,0.5,fan,-6dB,0,federated_train_minus_central,federated_train,0.6265712439300358,0.6253005621760718,-0.0012706817539640536
fedavg,0.5,fan,-6dB,0,local_site_minus_central,local_site,0.6265712439300358,0.6592489134705908,0.032677669540554954
fedavg,0.5,fan,-6dB,1,federated_train_minus_central,federated_train,0.6341811288853593,0.6320113391132783,-0.0021697897720809323
fedavg,0.5,fan,-6dB,1,local_site_minus_central,local_site,0.6341811288853593,0.654536115626416,0.020354986741056735
fedavg,0.5,fan,-6dB,2,federated_train_minus_central,federated_train,0.6019112554022555,0.6010351882502862,-0.0008760671519693064
fedavg,0.5,fan,-6dB,2,local_site_minus_central,local_site,0.6019112554022555,0.6273499302629645,0.025438674860708943
fedavg,0.5,fan,-6dB,3,federated_train_minus_central,federated_train,0.601449324569301,0.602512404454642,0.001063079885341045
fedavg,0.5,fan,-6dB,3,local_site_minus_central,local_site,0.601449324569301,0.6460081194593794,0.04455879489007841
fedavg,0.5,fan,-6dB,4,federated_train_minus_central,federated_train,0.6128255985345279,0.6117734042205066,-0.0010521943140212597
fedavg,0.5,fan,-6dB,4,local_site_minus_central,local_site,0.6128255985345279,0.6375445057698397,0.024718907235311782
fedavg,0.5,fan,0dB,0,federated_train_minus_central,federated_train,0.823932520586023,0.8248245650258497,0.0008920444398267113
fedavg,0.5,fan,0dB,0,local_site_minus_central,local_site,0.823932520586023,0.8205643472860998,-0.003368173299923116
fedavg,0.5,fan,0dB,1,federated_train_minus_central,federated_train,0.8241073341898607,0.8253057066902614,0.0011983725004006685
fedavg,0.5,fan,0dB,1,local_site_minus_central,local_site,0.8241073341898607,0.8155552887539468,-0.008552045435913924
fedavg,0.5,fan,0dB,2,federated_train_minus_central,federated_train,0.8291424933005465,0.8319709661365595,0.002828472836013063
fedavg,0.5,fan,0dB,2,local_site_minus_central,local_site,0.8291424933005465,0.8441223548023865,0.014979861501840053
fedavg,0.5,fan,0dB,3,federated_train_minus_central,federated_train,0.8014979333542381,0.8046972576632321,0.003199324308993945
fedavg,0.5,fan,0dB,3,local_site_minus_central,local_site,0.8014979333542381,0.8175322177052655,0.016034284351027384
fedavg,0.5,fan,0dB,4,federated_train_minus_central,federated_train,0.8362642365185066,0.839075808841345,0.0028115723228384626
fedavg,0.5,fan,0dB,4,local_site_minus_central,local_site,0.8362642365185066,0.8200698951586824,-0.016194341359824116
fedavg,0.5,fan,6dB,0,federated_train_minus_central,federated_train,0.9583526965851525,0.95845118741828,9.849083312740703e-05
fedavg,0.5,fan,6dB,0,local_site_minus_central,local_site,0.9583526965851525,0.9508797033882693,-0.007472993196883215
fedavg,0.5,fan,6dB,1,federated_train_minus_central,federated_train,0.9589052980148836,0.9585611549933057,-0.00034414302157781407
fedavg,0.5,fan,6dB,1,local_site_minus_central,local_site,0.9589052980148836,0.9348523008073745,-0.024052997207509086
fedavg,0.5,fan,6dB,2,federated_train_minus_central,federated_train,0.9520517300217269,0.9506267966001806,-0.0014249334215463705
fedavg,0.5,fan,6dB,2,local_site_minus_central,local_site,0.9520517300217269,0.9413300157389637,-0.01072171428276325
fedavg,0.5,fan,6dB,3,federated_train_minus_central,federated_train,0.9456180549784902,0.9464311603273121,0.000813105348821952
fedavg,0.5,fan,6dB,3,local_site_minus_central,local_site,0.9456180549784902,0.9378742853418943,-0.007743769636595843
fedavg,0.5,fan,6dB,4,federated_train_minus_central,federated_train,0.9679109719628032,0.9683776401857568,0.00046666822295360344
fedavg,0.5,fan,6dB,4,local_site_minus_central,local_site,0.9679109719628032,0.9357935726160569,-0.03211739934674629
fedavg,0.5,slider,-6dB,0,federated_train_minus_central,federated_train,0.8332900336796566,0.8323325247325913,-0.0009575089470652554
fedavg,0.5,slider,-6dB,0,local_site_minus_central,local_site,0.8332900336796566,0.8465894242832871,0.013299390603630501
fedavg,0.5,slider,-6dB,1,federated_train_minus_central,federated_train,0.833597838569823,0.8344283844389467,0.0008305458691237888
fedavg,0.5,slider,-6dB,1,local_site_minus_central,local_site,0.833597838569823,0.8366248962338991,0.0030270576640761826
fedavg,0.5,slider,-6dB,2,federated_train_minus_central,federated_train,0.8427702700286502,0.8425349214033968,-0.0002353486252534287
fedavg,0.5,slider,-6dB,2,local_site_minus_central,local_site,0.8427702700286502,0.8460510477372127,0.003280777708562499
fedavg,0.5,slider,-6dB,3,federated_train_minus_central,federated_train,0.8493853395705745,0.849316708307572,-6.863126300249434e-05
fedavg,0.5,slider,-6dB,3,local_site_minus_central,local_site,0.8493853395705745,0.8545375390717085,0.005152199501133992
fedavg,0.5,slider,-6dB,4,federated_train_minus_central,federated_train,0.8445230110832809,0.8453884971425184,0.0008654860592375302
fedavg,0.5,slider,-6dB,4,local_site_minus_central,local_site,0.8445230110832809,0.8496935350378848,0.005170523954603934
fedavg,0.5,slider,0dB,0,federated_train_minus_central,federated_train,0.8885763692992491,0.8898955674987871,0.0013191981995379631
fedavg,0.5,slider,0dB,0,local_site_minus_central,local_site,0.8885763692992491,0.9023286862578356,0.013752316958586475
fedavg,0.5,slider,0dB,1,federated_train_minus_central,federated_train,0.9025824041058848,0.900752018371014,-0.0018303857348707098
fedavg,0.5,slider,0dB,1,local_site_minus_central,local_site,0.9025824041058848,0.9046586683297152,0.0020762642238304485
fedavg,0.5,slider,0dB,2,federated_train_minus_central,federated_train,0.9098438774386581,0.9103681024396542,0.0005242250009960259
fedavg,0.5,slider,0dB,2,local_site_minus_central,local_site,0.9098438774386581,0.9089652380872355,-0.0008786393514226276
fedavg,0.5,slider,0dB,3,federated_train_minus_central,federated_train,0.9019554475896723,0.9032069908066724,0.0012515432170001617
fedavg,0.5,slider,0dB,3,local_site_minus_central,local_site,0.9019554475896723,0.90703176676556,0.005076319175887689
fedavg,0.5,slider,0dB,4,federated_train_minus_central,federated_train,0.895139710075215,0.8953211640187464,0.00018145394353141775
fedavg,0.5,slider,0dB,4,local_site_minus_central,local_site,0.895139710075215,0.8996839148952434,0.004544204820028375
fedavg,0.5,slider,6dB,0,federated_train_minus_central,federated_train,0.9203849762519939,0.9204415593685061,5.658311651224324e-05
fedavg,0.5,slider,6dB,0,local_site_minus_central,local_site,0.9203849762519939,0.934564018712198,0.014179042460204072
fedavg,0.5,slider,6dB,1,federated_train_minus_central,federated_train,0.9399525758933089,0.9390157863691284,-0.0009367895241805257
fedavg,0.5,slider,6dB,1,local_site_minus_central,local_site,0.9399525758933089,0.9395205106576249,-0.00043206523568406485
fedavg,0.5,slider,6dB,2,federated_train_minus_central,federated_train,0.9501098354819636,0.950692482327401,0.0005826468454374067
fedavg,0.5,slider,6dB,2,local_site_minus_central,local_site,0.9501098354819636,0.9515533417778228,0.0014435062958592093
fedavg,0.5,slider,6dB,3,federated_train_minus_central,federated_train,0.9461643212760823,0.946069348688102,-9.497258798030206e-05
fedavg,0.5,slider,6dB,3,local_site_minus_central,local_site,0.9461643212760823,0.9473544837253274,0.0011901624492450802
fedavg,0.5,slider,6dB,4,federated_train_minus_central,federated_train,0.9468508232371728,0.9468413873808744,-9.43585629842314e-06
fedavg,0.5,slider,6dB,4,local_site_minus_central,local_site,0.9468508232371728,0.9434622546798186,-0.0033885685573542546
fedavg,0.5,valve,-6dB,0,federated_train_minus_central,federated_train,0.49622824022709755,0.49479362445288605,-0.0014346157742115007
fedavg,0.5,valve,-6dB,0,local_site_minus_central,local_site,0.49622824022709755,0.5024974574232022,0.006269217196104626
fedavg,0.5,valve,-6dB,1,federated_train_minus_central,federated_train,0.4766793724191496,0.4787409700123767,0.0020615975932271047
fedavg,0.5,valve,-6dB,1,local_site_minus_central,local_site,0.4766793724191496,0.48339876195654136,0.006719389537391762
fedavg,0.5,valve,-6dB,2,federated_train_minus_central,federated_train,0.4930693290057816,0.4946489545068323,0.0015796255010506743
fedavg,0.5,valve,-6dB,2,local_site_minus_central,local_site,0.4930693290057816,0.4935072359425643,0.0004379069367826949
fedavg,0.5,valve,-6dB,3,federated_train_minus_central,federated_train,0.4871001865227879,0.4896819048686966,0.002581718345908701
fedavg,0.5,valve,-6dB,3,local_site_minus_central,local_site,0.4871001865227879,0.49328105287880775,0.006180866356019832
fedavg,0.5,valve,-6dB,4,federated_train_minus_central,federated_train,0.48416236000990576,0.4840039375322626,-0.00015842247764313866
fedavg,0.5,valve,-6dB,4,local_site_minus_central,local_site,0.48416236000990576,0.4908780219139478,0.006715661904042047
fedavg,0.5,valve,0dB,0,federated_train_minus_central,federated_train,0.5628920943431811,0.5626085701026593,-0.00028352424052180414
fedavg,0.5,valve,0dB,0,local_site_minus_central,local_site,0.5628920943431811,0.5690544364704329,0.006162342127251752
fedavg,0.5,valve,0dB,1,federated_train_minus_central,federated_train,0.5707630691005688,0.5673454181794406,-0.0034176509211282236
fedavg,0.5,valve,0dB,1,local_site_minus_central,local_site,0.5707630691005688,0.5758428124548592,0.0050797433542904
fedavg,0.5,valve,0dB,2,federated_train_minus_central,federated_train,0.5644314080910069,0.5640980687413704,-0.00033333934963653
fedavg,0.5,valve,0dB,2,local_site_minus_central,local_site,0.5644314080910069,0.5714970703218633,0.007065662230856362
fedavg,0.5,valve,0dB,3,federated_train_minus_central,federated_train,0.5852186417875453,0.5877646483798754,0.0025460065923300634
fedavg,0.5,valve,0dB,3,local_site_minus_central,local_site,0.5852186417875453,0.5931691301619118,0.007950488374366405
fedavg,0.5,valve,0dB,4,federated_train_minus_central,federated_train,0.5514942235703499,0.5501377449621488,-0.001356478608201095
fedavg,0.5,valve,0dB,4,local_site_minus_central,local_site,0.5514942235703499,0.5582111795237894,0.006716955953439463
fedavg,0.5,valve,6dB,0,federated_train_minus_central,federated_train,0.6169444419405428,0.6225015187034624,0.0055570767629196105
fedavg,0.5,valve,6dB,0,local_site_minus_central,local_site,0.6169444419405428,0.6266907886435593,0.00974634670301655
fedavg,0.5,valve,6dB,1,federated_train_minus_central,federated_train,0.6529629524653674,0.6557034459882265,0.0027404935228591
fedavg,0.5,valve,6dB,1,local_site_minus_central,local_site,0.6529629524653674,0.6487204262851913,-0.004242526180176065
fedavg,0.5,valve,6dB,2,federated_train_minus_central,federated_train,0.652134893688922,0.6508060182923308,-0.0013288753965912115
fedavg,0.5,valve,6dB,2,local_site_minus_central,local_site,0.652134893688922,0.6519239625336172,-0.00021093115530479434
fedavg,0.5,valve,6dB,3,federated_train_minus_central,federated_train,0.679568215285441,0.6764648562752009,-0.0031033590102400588
fedavg,0.5,valve,6dB,3,local_site_minus_central,local_site,0.679568215285441,0.6805071069643855,0.0009388916789445645
fedavg,0.5,valve,6dB,4,federated_train_minus_central,federated_train,0.6648565720853636,0.6654081303845926,0.000551558299228927
fedavg,0.5,valve,6dB,4,local_site_minus_central,local_site,0.6648565720853636,0.6698383449862835,0.004981772900919834
fedavg,100.0,fan,-6dB,0,federated_train_minus_central,federated_train,0.6238217249615904,0.6254822186969208,0.0016604937353303928
fedavg,100.0,fan,-6dB,0,local_site_minus_central,local_site,0.6238217249615904,0.6217453324057398,-0.0020763925558505703
fedavg,100.0,fan,-6dB,1,federated_train_minus_central,federated_train,0.6385266558562794,0.6418292318929246,0.0033025760366451884
fedavg,100.0,fan,-6dB,1,local_site_minus_central,local_site,0.6385266558562794,0.6405234147838592,0.001996758927579778
fedavg,100.0,fan,-6dB,2,federated_train_minus_central,federated_train,0.6168684338665661,0.61662427396894,-0.0002441598976260506
